reg,timestamp,valor
3304,1683489396924,31.0
3305,1683488816502,31.25
3306,1683488235747,31.0
3307,1683487945601,30.75
3308,1683487656463,31.0
3309,1683487073957,31.25
3310,1683486780833,31.5
3311,1683486490554,31.25
3312,1683486200282,30.75
3313,1683485910051,30.5
3314,1683485619645,30.75
3315,1683485329225,30.5
3316,1683485038945,30.25
3317,1683483878049,30.5
3318,1683483587897,30.25
3319,1683483297715,30.75
3320,1683483007314,30.5
3321,1683482716991,30.25
3322,1683482426797,30.0
3323,1683481845133,29.5
3324,1683481556008,29.75
3325,1683481262726,30.0
3326,1683480972570,30.5
3327,1683480389967,30.0
3328,1683480099586,30.25
3329,1683479809232,29.5
3330,1683479519093,29.75
3331,1683479229022,29.0
3332,1683478937520,29.5
3333,1683478649226,29.75
3334,1683478358960,29.5
3335,1683478068997,29.0
3336,1683477198163,28.75
3337,1683476909041,28.5
3338,1683476323631,28.75
3339,1683476033322,28.5
3340,1683475743185,28.25
3341,1683475452814,27.5
3342,1683475162719,27.75
3343,1683474872344,28.0
3344,1683474582065,27.5
3345,1683474001351,28.0
3346,1683473711154,26.75
3347,1683473128039,27.0
3348,1683472548739,26.75
3349,1683472258520,27.25
3350,1683471968219,27.0
3351,1683471387359,26.75
3352,1683471097152,26.0
3353,1683470516705,26.5
3354,1683470227490,26.75
3355,1683469934745,27.0
3356,1683469352447,26.5
3357,1683469062416,26.25
3358,1683468480832,26.0
3359,1683468192552,26.25
3360,1683467902487,26.5
3361,1683467613174,26.25
3362,1683467320399,25.5
3363,1683466739944,25.75
3364,1683466450314,26.0
3365,1683466159113,25.75
3366,1683465868868,25.25
3367,1683464998940,25.5
3368,1683464418594,25.25
3369,1683464128613,25.0
3370,1683463258268,25.25
3371,1683462968187,25.5
3372,1683462387822,25.0
3373,1683462097582,24.75
3374,1683461807469,25.5
3375,1683461517244,25.25
3376,1683461226931,25.0
3377,1683460936574,24.75
3378,1683460646164,25.0
3379,1683460065876,24.25
3380,1683458611192,24.75
3381,1683458321090,24.0
3382,1683458030957,25.0
3383,1683457740742,25.25
3384,1683457450391,24.25
3385,1683456289798,25.25
3386,1683455999633,25.0
3387,1683455419517,25.25
3388,1683455129587,25.0
3389,1683454839567,25.25
3390,1683454550496,25.0
3391,1683453095165,25.5
3392,1683452804773,25.25
3393,1683452514528,25.5
3394,1683451933135,24.75
3395,1683451644278,25.0
3396,1683451351013,24.5
3397,1683451061038,25.25
3398,1683450190256,25.0
3399,1683449901126,24.25
3400,1683449317690,25.0
3401,1683449027472,25.25
3402,1683448446986,25.0
3403,1683447866598,24.75
3404,1683447286290,25.25
3405,1683446996224,24.75
3406,1683446705966,25.25
3407,1683446415943,25.0
3408,1683446125515,25.5
3409,1683445835300,25.0
3410,1683444964736,25.25
3411,1683444674733,25.0
3412,1683444095560,25.25
3413,1683443802427,24.5
3414,1683443514092,25.0
3415,1683443217999,25.25
3416,1683442927706,25.0
3417,1683442347344,25.25
3418,1683441766849,25.5
3419,1683441476750,25.25
3420,1683440897372,25.5
3421,1683440607354,25.75
3422,1683440317961,25.25
3423,1683440025346,25.75
3424,1683439734984,25.5
3425,1683439444700,25.25
3426,1683439155890,25.75
3427,1683438861620,25.5
3428,1683438571605,25.25
3429,1683438281301,25.5
3430,1683437700779,26.0
3431,1683437120687,25.5
3432,1683436830659,25.75
3433,1683436540642,25.0
3434,1683436250432,25.75
3435,1683435670181,25.5
3436,1683434798854,26.0
3437,1683434508601,25.5
3438,1683434218658,26.25
3439,1683433928316,25.75
3440,1683433638343,25.0
3441,1683433056548,26.0
3442,1683432186176,26.25
3443,1683431605810,26.5
3444,1683431315782,26.25
3445,1683431025649,26.0
3446,1683430445415,26.5
3447,1683429863335,26.25
3448,1683429282909,26.75
3449,1683428993040,27.0
3450,1683428702643,26.5
3451,1683428412461,26.75
3452,1683428122276,26.5
3453,1683427832024,26.75
3454,1683427541782,26.5
3455,1683426671325,26.75
3456,1683426381288,27.0
3457,1683426091151,27.25
3458,1683425801015,27.0
3459,1683425220309,27.25
3460,1683424640036,27.5
3461,1683424350003,27.0
3462,1683424059867,26.75
3463,1683423769649,27.25
3464,1683423479588,27.0
3465,1683422899420,27.25
3466,1683422609117,27.75
3467,1683421448679,27.25
3468,1683421158621,27.75
3469,1683420869569,27.5
3470,1683420286570,27.75
3471,1683419996483,27.5
3472,1683419706454,27.75
3473,1683419417640,28.0
3474,1683419123471,27.25
3475,1683418542958,28.25
3476,1683418252990,28.5
3477,1683417670784,29.0
3478,1683417380620,28.75
3479,1683417091536,29.5
3480,1683416507995,29.25
3481,1683416218126,28.75
3482,1683415637539,29.25
3483,1683415347246,29.0
3484,1683415057014,29.25
3485,1683414766813,29.5
3486,1683414476672,28.75
3487,1683414186549,29.5
3488,1683413896176,29.25
3489,1683413606108,29.75
3490,1683413315843,29.5
3491,1683413025676,29.75
3492,1683412735593,29.25
3493,1683411863694,29.75
3494,1683411573351,29.5
3495,1683410702843,30.0
3496,1683409828675,30.25
3497,1683409538420,29.75
3498,1683409249297,30.25
3499,1683408956290,30.0
3500,1683408666086,30.25
3501,1683408086206,30.5
3502,1683407797181,30.0
3503,1683406923783,30.75
3504,1683406633763,30.5
3505,1683406343860,30.75
3506,1683406053698,31.0
3507,1683405763672,30.75
3508,1683405473475,31.25
3509,1683404597607,31.0
3510,1683404307334,30.75
3511,1683404017264,31.25
3512,1683403727065,30.0
3513,1683403146851,31.25
3514,1683402856713,31.75
3515,1683402565690,31.25
3516,1683402278836,31.75
3517,1683401985933,31.5
3518,1683401695822,32.0
3519,1683401405488,31.0
3520,1683401115461,31.75
3521,1683400825096,32.0
3522,1683400535181,31.25
3523,1683400244845,31.5
3524,1683399954678,30.5
3525,1683399665410,31.5
3526,1683399372546,31.0
3527,1683398793247,31.5
3528,1683398502896,31.25
3529,1683398212534,31.0
3530,1683397923492,31.25
3531,1683397630261,31.0
3532,1683397049492,30.75
3533,1683396759201,31.0
3534,1683396470097,30.0
3535,1683396177302,30.25
3536,1683395886226,30.75
3537,1683395596205,30.5
3538,1683395306190,31.0
3539,1683395016924,30.5
3540,1683394723301,30.75
3541,1683394435008,31.0
3542,1683394145058,30.75
3543,1683393855117,30.5
3544,1683393275293,31.0
3545,1683392992331,30.5
3546,1683392576997,31.0
3547,1683392287184,31.25
3548,1683391998695,31.5
3549,1683391713890,31.25
3550,1683389946763,29.75
3551,1683389366364,29.25
3552,1683389076198,29.75
3553,1683388496084,29.0
3554,1683388205988,28.75
3555,1683387625853,28.5
3556,1683387335722,28.0
3557,1683387045682,28.25
3558,1683386756875,27.75
3559,1683386463031,28.0
3560,1683385882788,27.75
3561,1683385302663,27.5
3562,1683385012482,27.25
3563,1683384432373,27.5
3564,1683384142345,26.5
3565,1683383852090,27.0
3566,1683383271958,26.75
3567,1683382981964,26.5
3568,1683382692177,26.75
3569,1683382402025,26.25
3570,1683382111856,26.75
3571,1683381822623,26.25
3572,1683381529971,26.5
3573,1683381238996,26.25
3574,1683380949700,26.5
3575,1683380661601,26.25
3576,1683380373510,25.75
3577,1683379203004,25.5
3578,1683378912980,26.25
3579,1683378332781,26.0
3580,1683377751057,25.75
3581,1683377461103,25.5
3582,1683377171090,25.75
3583,1683376880946,25.5
3584,1683376010768,25.75
3585,1683375720802,25.25
3586,1683375140564,25.5
3587,1683374850547,25.25
3588,1683374270689,25.5
3589,1683373980689,25.0
3590,1683373400481,25.5
3591,1683373110719,25.25
3592,1683371950912,25.5
3593,1683371370878,25.25
3594,1683371081128,24.75
3595,1683370498915,25.5
3596,1683370208838,25.75
3597,1683369918886,25.5
3598,1683369339241,26.0
3599,1683368759317,25.75
3600,1683368469032,25.0
3601,1683368179140,25.5
3602,1683367889068,25.75
3603,1683367598119,25.25
3604,1683366147817,25.75
3605,1683365857703,25.25
3606,1683365567530,26.0
3607,1683365277599,25.5
3608,1683364987727,24.75
3609,1683364697541,25.5
3610,1683364407522,25.25
3611,1683363537316,25.5
3612,1683362956081,25.75
3613,1683361217403,25.5
3614,1683360924372,25.25
3615,1683360344491,25.75
3616,1683359762739,26.0
3617,1683359472517,25.75
3618,1683358892433,26.0
3619,1683358602416,25.75
3620,1683358312496,26.5
3621,1683357732300,26.25
3622,1683357442289,26.0
3623,1683356862038,26.5
3624,1683356571921,26.0
3625,1683356282148,25.75
3626,1683355701883,26.25
3627,1683355411842,26.5
3628,1683355122605,26.0
3629,1683354829951,26.5
3630,1683354539907,26.0
3631,1683354249685,26.25
3632,1683353959623,26.5
3633,1683353669821,25.5
3634,1683353379922,26.25
3635,1683353089698,25.75
3636,1683352219657,26.0
3637,1683351639598,26.5
3638,1683351350529,26.25
3639,1683351057562,25.75
3640,1683350767693,26.25
3641,1683350189345,26.75
3642,1683349605380,26.5
3643,1683349315277,26.75
3644,1683349025430,26.5
3645,1683348735519,26.75
3646,1683348445380,26.5
3647,1683348155203,27.0
3648,1683347865125,26.75
3649,1683347285073,27.0
3650,1683346995177,26.75
3651,1683346704916,27.0
3652,1683346414900,27.25
3653,1683345545175,27.0
3654,1683345255302,27.5
3655,1683344965336,27.0
3656,1683344675206,27.25
3657,1683343805065,27.5
3658,1683343225268,27.25
3659,1683342935194,27.0
3660,1683342645238,27.75
3661,1683342355481,27.5
3662,1683341485413,27.75
3663,1683341195301,27.25
3664,1683340905307,27.75
3665,1683340615204,27.25
3666,1683340325220,27.5
3667,1683340035169,28.0
3668,1683339455055,27.75
3669,1683339166282,28.25
3670,1683338873266,27.75
3671,1683338583314,28.75
3672,1683338293333,28.5
3673,1683337713459,28.25
3674,1683337424946,29.0
3675,1683336841214,29.25
3676,1683336551113,29.5
3677,1683336261276,29.0
3678,1683335971288,28.75
3679,1683335681523,29.25
3680,1683335390579,28.75
3681,1683334810482,29.0
3682,1683334520314,29.25
3683,1683333649532,29.0
3684,1683332491379,29.25
3685,1683331911540,29.5
3686,1683331621557,29.25
3687,1683331040653,29.5
3688,1683329297849,29.75
3689,1683329007844,30.0
3690,1683328429160,29.75
3691,1683328136183,30.0
3692,1683327556606,29.5
3693,1683327267772,30.0
3694,1683326974866,30.25
3695,1683326394885,30.0
3696,1683326105063,30.5
3697,1683325816443,30.0
3698,1683325522312,30.5
3699,1683324652454,30.25
3700,1683324363749,30.5
3701,1683324071207,30.25
3702,1683323491232,31.0
3703,1683323204144,30.5
3704,1683322914230,30.25
3705,1683322613847,31.25
3706,1683322033549,30.5
3707,1683321743638,30.75
3708,1683320874337,31.0
3709,1683320293424,31.25
3710,1683320003336,31.0
3711,1683319713350,30.75
3712,1683319423280,31.0
3713,1683319133304,30.5
3714,1683318263116,31.25
3715,1683317973381,31.0
3716,1683317683175,31.25
3717,1683317393254,30.75
3718,1683317103400,31.0
3719,1683316813656,30.25
3720,1683315943285,30.75
3721,1683315654488,30.5
3722,1683315070762,30.75
3723,1683314780777,30.25
3724,1683314490890,30.75
3725,1683314201220,30.5
3726,1683313621322,30.75
3727,1683313332644,30.25
3728,1683313039478,30.75
3729,1683312749551,30.25
3730,1683312459623,30.5
3731,1683312169742,31.0
3732,1683311589826,30.5
3733,1683310424518,30.75
3734,1683310136510,31.0
3735,1683309846637,30.25
3736,1683309556943,31.0
3737,1683309267086,30.25
3738,1683308977145,30.0
3739,1683308688579,30.75
3740,1683308394431,31.0
3741,1683308102462,30.5
3742,1683307812508,30.25
3743,1683307524532,29.75
3744,1683306939156,30.25
3745,1683306645251,30.0
3746,1683306355145,30.5
3747,1683306067730,29.75
3748,1683305766748,30.25
3749,1683305476728,29.75
3750,1683305186523,30.5
3751,1683304895751,29.75
3752,1683304606673,30.5
3753,1683304027125,30.0
3754,1683303737153,30.5
3755,1683303447248,29.5
3756,1683302578602,30.0
3757,1683301995825,29.5
3758,1683301707666,30.0
3759,1683301417661,29.5
3760,1683300837691,30.0
3761,1683300259490,29.5
3762,1683299962367,28.75
3763,1683299672420,29.25
3764,1683299381462,28.5
3765,1683299093216,28.75
3766,1683298803097,28.0
3767,1683298513186,27.25
3768,1683298223181,27.5
3769,1683297643168,27.75
3770,1683297062905,27.5
3771,1683296771823,27.25
3772,1683296483745,27.0
3773,1683296193536,26.75
3774,1683295903719,26.25
3775,1683295613782,26.75
3776,1683295323701,26.0
3777,1683295034850,26.75
3778,1683294742087,26.25
3779,1683294452134,26.0
3780,1683293874818,26.25
3781,1683293574315,26.0
3782,1683292997190,25.5
3783,1683292115844,26.0
3784,1683291825857,25.5
3785,1683291535985,25.75
3786,1683291245866,25.5
3787,1683290956004,25.75
3788,1683290665909,26.0
3789,1683290375756,25.5
3790,1683290085649,24.75
3791,1683289796449,25.25
3792,1683289214984,25.0
3793,1683288635205,25.25
3794,1683288345127,24.75
3795,1683288055468,25.25
3796,1683287765406,24.75
3797,1683287476004,25.25
3798,1683286894408,25.5
3799,1683286311926,25.25
3800,1683286021901,24.75
3801,1683285731843,25.0
3802,1683285441898,25.25
3803,1683285152123,24.75
3804,1683284862164,25.0
3805,1683284572145,25.25
3806,1683284282402,25.0
3807,1683283992583,25.25
3808,1683283412407,25.0
3809,1683283122364,25.25
3810,1683282832271,25.5
3811,1683281962396,25.25
3812,1683281672445,25.0
3813,1683281382472,25.25
3814,1683278773197,25.5
3815,1683277903279,26.0
3816,1683277613460,25.75
3817,1683277323360,26.0
3818,1683277033605,25.5
3819,1683276454271,26.0
3820,1683276161774,25.75
3821,1683275871964,26.0
3822,1683275290069,25.5
3823,1683274420172,26.0
3824,1683273550509,26.25
3825,1683273260309,25.5
3826,1683272970436,26.0
3827,1683272680502,25.75
3828,1683272390366,26.0
3829,1683271230533,25.75
3830,1683270940310,25.5
3831,1683270070357,26.0
3832,1683269780195,25.75
3833,1683269199817,26.25
3834,1683268908742,26.0
3835,1683268619862,25.75
3836,1683268331752,26.0
3837,1683268041696,25.5
3838,1683267751794,26.0
3839,1683267462824,25.5
3840,1683267170251,26.0
3841,1683266880206,25.75
3842,1683266590366,26.0
3843,1683266300477,25.75
3844,1683265138840,26.0
3845,1683264849074,26.25
3846,1683264559002,25.5
3847,1683264268769,25.75
3848,1683263978670,26.0
3849,1683263688568,26.25
3850,1683263398499,26.75
3851,1683263108506,26.5
3852,1683262818734,25.75
3853,1683262238915,26.5
3854,1683261950082,26.0
3855,1683261365089,26.5
3856,1683261075236,26.25
3857,1683260785461,26.5
3858,1683260495533,26.75
3859,1683260204538,27.0
3860,1683259916708,27.25
3861,1683259046853,27.0
3862,1683258756704,26.75
3863,1683258466729,27.0
3864,1683258176856,26.75
3865,1683257886692,26.5
3866,1683257596662,27.25
3867,1683257306535,27.5
3868,1683256726710,27.0
3869,1683256436778,27.5
3870,1683256148098,27.25
3871,1683255855278,27.75
3872,1683255566647,27.5
3873,1683255274063,27.75
3874,1683254984021,28.0
3875,1683254694080,27.75
3876,1683254404046,28.0
3877,1683253824070,28.25
3878,1683253535312,28.0
3879,1683253242239,27.75
3880,1683252952276,28.25
3881,1683252372496,28.0
3882,1683252082488,28.75
3883,1683251502669,28.5
3884,1683250632571,28.25
3885,1683250052757,28.5
3886,1683249473858,28.75
3887,1683249181216,28.5
3888,1683248892176,29.0
3889,1683248599547,28.5
3890,1683248309810,29.0
3891,1683248019924,29.25
3892,1683247731025,29.0
3893,1683247438530,29.25
3894,1683247148484,29.5
3895,1683246858532,29.25
3896,1683246278549,29.0
3897,1683245987405,29.25
3898,1683245700484,29.0
3899,1683245408104,29.25
3900,1683245118013,29.5
3901,1683244827957,29.25
3902,1683244537912,29.0
3903,1683244248277,29.5
3904,1683243957150,29.25
3905,1683243669191,29.75
3906,1683243089345,29.5
3907,1683242510612,30.0
3908,1683242217655,29.75
3909,1683241927707,30.0
3910,1683241637858,29.75
3911,1683241348045,30.0
3912,1683241058233,29.5
3913,1683240478403,30.0
3914,1683240188481,29.75
3915,1683239607797,30.5
3916,1683239316910,30.75
3917,1683238737012,30.5
3918,1683237577304,30.25
3919,1683237287477,31.0
3920,1683236997416,30.25
3921,1683236707502,31.0
3922,1683236417867,30.0
3923,1683236128136,31.0
3924,1683235837963,30.75
3925,1683235548114,30.5
3926,1683235258341,31.25
3927,1683234675844,30.75
3928,1683234387717,31.25
3929,1683234100696,30.75
3930,1683233506896,31.0
3931,1683232927112,30.75
3932,1683232636990,30.5
3933,1683232346871,31.0
3934,1683232056997,30.75
3935,1683231768389,31.0
3936,1683231475835,31.25
3937,1683231185008,31.0
3938,1683230896961,30.25
3939,1683230607042,31.25
3940,1683230027204,31.5
3941,1683229737122,31.25
3942,1683229447344,31.5
3943,1683229156581,31.0
3944,1683227993257,31.25
3945,1683227700408,31.0
3946,1683227411685,31.25
3947,1683227119774,31.0
3948,1683226829055,30.75
3949,1683226532326,30.5
3950,1683225952215,31.0
3951,1683225661307,31.75
3952,1683225373377,31.0
3953,1683224793732,30.5
3954,1683224503653,30.75
3955,1683224212826,30.5
3956,1683223345284,30.75
3957,1683223055315,30.25
3958,1683222765451,30.75
3959,1683222475517,30.5
3960,1683222185491,30.25
3961,1683221605386,30.5
3962,1683221022972,30.0
3963,1683220733173,30.25
3964,1683220443295,30.5
3965,1683220153215,30.25
3966,1683219863263,30.0
3967,1683218991637,29.75
3968,1683218701671,30.0
3969,1683217538467,29.75
3970,1683216958569,29.5
3971,1683216379092,29.25
3972,1683215801366,29.0
3973,1683215510365,28.0
3974,1683214928454,28.5
3975,1683214342213,28.25
3976,1683214054188,28.0
3977,1683213764283,27.75
3978,1683213474440,27.5
3979,1683213184477,28.0
3980,1683212894600,27.25
3981,1683212315955,27.0
3982,1683212025466,26.5
3983,1683211731434,27.0
3984,1683211146006,26.75
3985,1683210856189,26.0
3986,1683210275835,26.25
3987,1683209952405,26.5
3988,1683209081114,26.0
3989,1683208791416,25.75
3990,1683208502769,25.5
3991,1683208209229,25.25
3992,1683207631579,25.5
3993,1683207338628,25.25
3994,1683207048748,24.5
3995,1683206759036,25.5
3996,1683205599571,25.0
3997,1683205309736,25.25
3998,1683205019991,24.75
3999,1683204150811,25.0
4000,1683203569292,24.75
4001,1683203279328,25.0
4002,1683202989256,25.5
4003,1683202699420,25.25
4004,1683202410871,24.5
4005,1683202116868,25.0
4006,1683201827016,24.5
4007,1683200957435,25.0
4008,1683200668748,24.75
4009,1683200375929,25.0
4010,1683200086021,25.25
4011,1683199795856,25.0
4012,1683199215127,24.75
4013,1683198927401,24.5
4014,1683197477976,25.0
4015,1683197187990,25.5
4016,1683196608400,25.25
4017,1683196319566,24.5
4018,1683196026636,25.0
4019,1683195736631,25.25
4020,1683195446612,25.5
4021,1683195156745,25.0
4022,1683194866725,25.25
4023,1683194286915,25.5
4024,1683193997209,24.75
4025,1683193707472,25.5
4026,1683192837704,25.25
4027,1683192257870,25.5
4028,1683191968205,25.0
4029,1683191098402,25.5
4030,1683190517088,25.0
4031,1683190227310,25.75
4032,1683189937640,26.0
4033,1683189357830,25.25
4034,1683189067843,25.5
4035,1683188778050,25.75
4036,1683188198130,25.5
4037,1683187908076,24.75
4038,1683187618060,24.25
4039,1683187329720,25.0
4040,1683187035878,24.25
4041,1683186745863,24.5
4042,1683186455873,24.75
4043,1683184717159,25.0
4044,1683184427300,25.75
4045,1683184137458,25.0
4046,1683182977854,25.5
4047,1683182688014,25.25
4048,1683182108213,25.75
4049,1683181528282,26.0
4050,1683181238290,25.75
4051,1683180948353,26.25
4052,1683180658408,25.5
4053,1683180368529,26.0
4054,1683179788775,25.75
4055,1683179498966,25.5
4056,1683179209152,26.0
4057,1683178919392,25.75
4058,1683178629609,26.0
4059,1683178339631,25.75
4060,1683178049822,26.25
4061,1683177467263,26.0
4062,1683176887292,25.75
4063,1683176019430,26.0
4064,1683175723101,26.5
4065,1683175433293,25.75
4066,1683174851906,26.0
4067,1683174562038,26.5
4068,1683174272081,26.25
4069,1683173692305,26.75
4070,1683173402283,26.5
4071,1683173112367,26.75
4072,1683172822588,26.25
4073,1683172532676,26.75
4074,1683172242967,26.25
4075,1683171662979,26.75
4076,1683171372996,26.5
4077,1683171084229,26.25
4078,1683170791237,27.0
4079,1683170501394,26.75
4080,1683169632640,27.0
4081,1683168760205,27.25
4082,1683168470542,27.0
4083,1683168180785,27.25
4084,1683167891914,27.5
4085,1683167600298,27.75
4086,1683167307468,28.0
4087,1683167018596,27.75
4088,1683166726360,28.0
4089,1683166436622,27.75
4090,1683165855144,28.25
4091,1683165564221,27.75
4092,1683165276376,28.75
4093,1683164986615,28.25
4094,1683164696755,29.0
4095,1683164406900,28.75
4096,1683164117215,28.0
4097,1683163827498,28.75
4098,1683163537588,29.0
4099,1683163247907,29.25
4100,1683162668314,28.75
4101,1683162379528,28.25
4102,1683162087100,28.5
4103,1683161797292,28.25
4104,1683161217549,29.0
4105,1683160638879,28.75
4106,1683160348822,29.25
4107,1683160059111,29.5
4108,1683159769263,29.0
4109,1683159479351,29.25
4110,1683159189494,29.0
4111,1683158899809,29.25
4112,1683158610183,29.5
4113,1683158320311,28.75
4114,1683158030285,29.25
4115,1683157450583,29.5
4116,1683157160769,29.25
4117,1683156871129,29.75
4118,1683156291494,29.25
4119,1683156002784,29.5
4120,1683155709865,29.75
4121,1683155130803,29.5
4122,1683154837014,29.75
4123,1683154549102,30.25
4124,1683154259329,30.0
4125,1683153969751,29.75
4126,1683153680224,30.5
4127,1683153390344,30.25
4128,1683153100562,29.75
4129,1683152811992,30.25
4130,1683152229512,30.75
4131,1683151939857,30.5
4132,1683151649958,31.0
4133,1683151361330,30.25
4134,1683151068898,31.0
4135,1683150778923,31.25
4136,1683150199625,30.75
4137,1683149909723,30.25
4138,1683149619813,30.75
4139,1683149330813,30.5
4140,1683149038652,31.0
4141,1683148748725,30.75
4142,1683148168772,31.5
4143,1683147590965,31.0
4144,1683147298170,31.5
4145,1683147008330,30.75
4146,1683146719450,31.75
4147,1683146425685,31.5
4148,1683146138926,31.75
4149,1683145846048,31.25
4150,1683145556236,31.0
4151,1683145268305,31.25
4152,1683144973615,31.0
4153,1683144391402,31.5
4154,1683144101925,31.25
4155,1683143811153,31.75
4156,1683143523272,31.25
4157,1683143233464,31.5
4158,1683142943663,31.25
4159,1683142653598,30.75
4160,1683142363658,31.25
4161,1683141783819,31.0
4162,1683141493791,31.5
4163,1683141203837,30.75
4164,1683140914120,31.0
4165,1683140625252,31.5
4166,1683140332432,31.0
4167,1683140043899,30.5
4168,1683139749905,29.75
4169,1683139459252,30.5
4170,1683138881654,30.75
4171,1683138301745,30.5
4172,1683138012002,31.0
4173,1683137432252,30.5
4174,1683136563014,30.25
4175,1683136274236,29.75
4176,1683135981600,30.25
4177,1683135692016,29.75
4178,1683135402216,29.5
4179,1683135114964,29.75
4180,1683134816571,30.0
4181,1683134526840,30.25
4182,1683134236858,30.0
4183,1683133946945,30.25
4184,1683133365532,30.5
4185,1683133075644,30.75
4186,1683132785662,30.0
4187,1683132495452,30.25
4188,1683131915649,29.25
4189,1683131625855,29.5
4190,1683131336004,29.25
4191,1683131047235,29.0
4192,1683130753291,28.75
4193,1683130466712,29.25
4194,1683130174606,29.0
4195,1683129305681,28.5
4196,1683128722831,28.0
4197,1683128143116,28.25
4198,1683127853148,27.0
4199,1683127562081,28.0
4200,1683127274289,27.75
4201,1683126986255,26.75
4202,1683126690509,27.5
4203,1683126110725,27.0
4204,1683125820854,26.75
4205,1683125530868,26.5
4206,1683125240883,26.25
4207,1683124951522,26.0
4208,1683123496746,25.75
4209,1683123208230,24.75
4210,1683122914606,25.5
4211,1683122624659,24.75
4212,1683122336129,25.0
4213,1683121753870,25.25
4214,1683121171251,25.0
4215,1683120881330,24.5
4216,1683120591568,25.0
4217,1683120301678,24.25
4218,1683119721970,24.5
4219,1683119432270,24.0
4220,1683119142340,24.25
4221,1683118852592,23.5
4222,1683118563019,24.25
4223,1683118274137,24.5
4224,1683117981370,23.5
4225,1683117690498,24.0
4226,1683117402574,23.75
4227,1683117112839,24.5
4228,1683116823257,24.25
4229,1683116533327,24.0
4230,1683116243683,23.75
4231,1683115953991,24.5
4232,1683115076786,24.0
4233,1683114784087,23.75
4234,1683114494258,24.0
4235,1683114204409,23.5
4236,1683113914448,23.75
4237,1683113624740,24.25
4238,1683113335032,24.0
4239,1683113045463,24.25
4240,1683112755580,24.0
4241,1683112465816,24.25
4242,1683112176347,24.0
4243,1683111887388,24.25
4244,1683111594826,23.25
4245,1683111304849,23.75
4246,1683111015003,24.25
4247,1683110147086,24.0
4248,1683109854962,23.5
4249,1683109566215,24.0
4250,1683109273355,24.75
4251,1683108984506,24.0
4252,1683108692569,24.25
4253,1683108112915,24.0
4254,1683107823249,23.75
4255,1683106955093,24.5
4256,1683106370913,24.75
4257,1683105791546,24.25
4258,1683105501888,24.75
4259,1683105212048,25.0
4260,1683104053804,24.75
4261,1683103761316,25.0
4262,1683103471438,24.75
4263,1683102892805,25.0
4264,1683102313353,24.75
4265,1683102023622,25.0
4266,1683101733818,24.75
4267,1683101444103,24.5
4268,1683101154323,24.75
4269,1683100574587,24.5
4270,1683100284947,24.0
4271,1683099995116,24.75
4272,1683099704440,24.25
4273,1683099126641,24.75
4274,1683098836867,24.25
4275,1683098547062,25.25
4276,1683098257570,24.75
4277,1683097388877,25.0
4278,1683097099153,25.25
4279,1683096809380,25.5
4280,1683096519558,25.25
4281,1683096229760,24.75
4282,1683095650373,25.5
4283,1683095360469,25.25
4284,1683095070621,25.5
4285,1683094780869,25.75
4286,1683094490874,25.25
4287,1683093911017,25.0
4288,1683093042986,25.5
4289,1683092753085,26.0
4290,1683092463172,25.5
4291,1683092173247,25.25
4292,1683091883467,25.5
4293,1683091304173,26.0
4294,1683090723257,25.5
4295,1683090433278,25.75
4296,1683090143413,26.0
4297,1683089853430,25.75
4298,1683088114738,26.0
4299,1683087825123,26.25
4300,1683087535197,25.75
4301,1683087245682,26.0
4302,1683086955944,26.25
4303,1683086666164,25.75
4304,1683086086451,26.0
4305,1683085796498,26.25
4306,1683085506852,25.75
4307,1683085217110,26.25
4308,1683084927304,26.0
4309,1683084638674,26.5
4310,1683084056370,26.0
4311,1683083766581,26.75
4312,1683083476760,26.25
4313,1683083187123,26.5
4314,1683082896604,27.0
4315,1683082609026,26.25
4316,1683082319488,26.75
4317,1683082030756,27.0
4318,1683081737330,26.75
4319,1683080869536,27.25
4320,1683080579796,27.5
4321,1683080290031,27.25
4322,1683080000156,26.75
4323,1683079710645,27.0
4324,1683079420980,27.25
4325,1683078841836,27.0
4326,1683077970867,27.75
4327,1683077680809,27.25
4328,1683077390952,27.75
4329,1683077101283,27.0
4330,1683076811555,27.25
4331,1683076521924,27.5
4332,1683076232168,27.25
4333,1683075942393,27.5
4334,1683075362887,27.75
4335,1683074204935,28.0
4336,1683073623290,27.75
4337,1683073331154,28.0
4338,1683072751541,27.5
4339,1683072461930,28.25
4340,1683072172275,28.5
4341,1683071882716,28.75
4342,1683071593920,28.25
4343,1683070430710,28.75
4344,1683070140831,29.0
4345,1683069561184,29.25
4346,1683068979856,29.0
4347,1683068400233,29.25
4348,1683068110490,29.5
4349,1683067241404,29.75
4350,1683066951776,30.0
4351,1683066662094,29.5
4352,1683066082537,29.75
4353,1683065792705,29.25
4354,1683065503020,29.75
4355,1683065214465,30.0
4356,1683064632142,29.75
4357,1683064052581,29.25
4358,1683063762785,30.0
4359,1683063472132,29.25
4360,1683063184333,29.75
4361,1683062894523,30.0
4362,1683061156250,29.75
4363,1683060866388,30.0
4364,1683060286849,29.75
4365,1683059126161,29.5
4366,1683058836490,29.25
4367,1683058547722,29.75
4368,1683058255043,29.5
4369,1683057385472,29.75
4370,1683056801425,29.5
4371,1683056511760,29.0
4372,1683056222013,29.5
4373,1683055642924,29.25
4374,1683055062527,29.5
4375,1683054775967,29.25
4376,1683054483324,29.75
4377,1683053904217,29.5
4378,1683053614437,29.0
4379,1683053324815,29.5
